"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-14","0.00","56","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-15","0.00","54","32","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-16","0.00","55","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-17","0.00","60","30","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-18","0.03","74","54","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-19","0.28","65","46","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-20","0.00","60","41","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-21","0.00","48","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-22","0.00","60","30","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-23","0.00","72","54","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-24","0.00","82","62","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-25","0.00","82","65","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-26","0.01","82","67","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-27","1.05","76","63","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-28","0.00","77","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-29","0.00","67","47","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-30","0.00","61","37","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-03-31","0.00","67","39","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-01","0.00","75","49","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-02","0.00","78","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-03","0.00","66","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-04","0.08","71","44","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-05","0.00","80","59","67","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-06","0.00","81","59","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-07","0.00","84","62","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-08","0.41","80","42","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-09","1.67","50","34","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-10","0.04","63","35","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-11","0.00","64","38","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-13","0.00","72","47","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-14","0.12","76","49","69",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-15","0.54","77","61","65",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-16","0.00","81","62","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-17","0.04","80","60","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-18","0.00","75","44","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-19","0.00","77","44","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-20","0.00","84","54","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-21","0.00","85","44","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-22","0.00","80","51","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-23","0.74","73","53","54",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-24","0.00","72","52","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-25","0.00","65","48","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-26","0.00","70","46","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-27","0.39","73","54","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-28","0.28","74","58","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-29","0.00","83","56","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-04-30","0.21","85","58","69",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-01","0.37","76","52","52",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-02","0.00","74","52","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-03","0.00","76","48","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-04","0.00","73","45","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-05","0.00","74","48","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-06","0.00","73","50","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-07","0.00","76","54","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-08","0.00","82","61","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-09","0.00","85","68","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-10","0.00","89","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-11","0.00","75","59","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-12","0.00","77","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-13","0.00","78","58","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-14","0.00","81","60","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-15","0.00","78","65","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-16","0.00","77","65","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-17","0.00","82","68","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-18","0.00","85","70","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-19","1.11","72","67","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-20","1.78","75","65","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-21","0.00","78","65","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-22","0.00","76","58","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-23","0.00","78","59","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-24","0.00","78","58","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-25","0.00","76","57","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-26","0.08","74","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-27","0.51","64","57","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-28","1.16","67","49","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-29","0.14","75","63","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-30","0.00","71","61","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-05-31","0.00","80","63","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-01","0.00","76","65","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-02","0.00","78","46","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-03","0.00","79","67","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-04","0.00","83","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-05","0.00","70","53","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-06","0.00","76","55","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-07","0.00","83","62","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-08","0.56","87","64","65",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-09","0.17","80","59","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-10","0.00","80","58","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-11","0.00","83","61","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-12","0.00","83","65","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-13","0.00","85","71","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-14","0.00","88","70","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-15","0.00","88","71","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-16","0.00","86","69","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-17","0.00","86","69","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-18","0.00","82","68","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-19","0.00","85","66","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-20","0.00","84","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-21","1.07","83","72","72",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-22","0.35","83","72","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-23","1.08","84","73","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-24","0.20","83","72","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-25","0.10","89","72","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-26","0.00","89","72","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-27","1.02","89","67","70",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-28","0.00","89","70","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-29","0.00","87","71","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-06-30","0.00","87","73","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-01","0.00","87","71","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-02","0.00","86","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-03","0.00","93","74","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-04","0.00","93","79","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-05","0.23","93","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-06","1.18","92","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-07","0.67","85","74","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-08","0.06","89","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-09","0.05","87","73","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-10","0.18","89","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-11","0.07","85","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-12","0.00","88","73","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-13","0.82","89","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-14","0.79","88","75","81",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-15","0.49","87","78","79",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-16","0.01","91","79","82",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-17","0.00","93","77","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-18","0.00","92","75","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-19","0.00","90","70","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-20","0.37","93","73","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-21","0.00","93","73","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-22","0.00","94","76","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-23","0.51","85","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-24","0.24","86","72","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-25","0.00","89","75","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-26","0.00","89","76","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-27","0.00","90","73","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-28","0.00","90","73","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-29","0.02","91","78","80",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-30","0.15","89","77","78",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-07-31","0.92","91","75","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-01","0.00","85","72","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-02","0.08","86","69","69",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-03","0.00","83","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-04","0.12","85","66","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-05","1.33","80","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-06","0.00","84","73","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-07","0.00","88","73","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-08","0.20","92","75","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-09","0.00","95","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-10","0.00","90","67","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-11","0.38","89","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-12","0.00","88","73","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-13","0.00","92","75","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-14","0.00","93","81","82",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-15","0.00","95","72","83",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-16","0.00","93","78","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-17","0.46","90","76","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-18","0.00","88","75","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-19","0.00","92","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-20","0.00","87","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-21","0.00","88","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-22","0.00","91","76","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-23","0.02","91","73","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-24","0.00","85","71","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-25","0.00","86","71","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-26","0.00","88","76","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-27","0.00","92","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-28","0.67","92","76","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-29","0.33","88","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-30","0.00","89","76","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-08-31","4.21","82","73","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-01","1.20","77","63","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-02","0.00","82","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-03","0.00","83","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-04","0.00","84","62","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-05","0.00","93","66","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-06","0.00","95","73","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-07","0.00","94","74","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-08","0.00","92","76","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-09","0.00","89","76","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-10","0.88","87","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-11","0.00","87","72","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-12","0.00","89","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-13","0.00","88","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-14","0.07","88","71","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-15","0.00","85","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-16","0.00","80","55","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-17","0.00","81","55","61",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-18","1.01","86","61","71",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-19","0.00","81","62","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-20","0.00","83","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-21","0.00","83","61","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-22","0.00","82","69","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-23","2.04","70","63","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-24","0.00","66","54","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-25","0.00","84","61","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-26","0.00","87","69","69","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-27","0.00","80","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-28","0.00","73","64","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-29","0.00","76","64","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-09-30","0.00","77","64","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-02","0.00","80","60","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-03","0.00","81","61","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-04","0.00","82","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-05","0.00","80","61","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-06","0.00","81","66","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-07","0.00","82","68","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-08","0.00","78","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-09","0.00","69","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-10","0.00","72","45","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-11","0.00","82","54","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-12","0.02","75","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-13","0.58","64","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-14","0.00","78","54","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-15","0.00","82","60","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-16","0.00","70","53","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-17","0.00","65","44","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-18","0.00","69","45","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-19","0.00","75","45","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-20","0.00","67","53","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-21","0.12","76","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-22","0.00","72","51","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-23","0.00","76","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-25","0.00","72","50","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-26","0.00","76","56","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-27","0.00","78","57","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-28","0.00","79","57","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-29","0.00","83","60","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-30","0.00","83","61","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-10-31","0.00","85","61","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-01","0.00","65","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-02","0.00","53","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-03","0.00","59","35","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-04","0.00","69","41","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-05","0.00","75","31","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-06","0.00","76","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-07","0.00","72","46","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-08","0.00","80","49","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-09","0.00","75","55","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-10","0.00","80","54","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-11","0.01","80","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-12","0.68","54","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-13","0.00","54","50","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-14","0.00","64","40","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-15","0.00","65","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-16","0.00","64","49","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-17","0.00","71","59","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-18","0.02","73","61","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-19","0.00","76","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-20","0.00","63","42","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-21","0.00","67","45","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-22","0.20","74","66","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-23","0.82","70","42","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-24","0.00","60","43","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-25","0.00","60","44","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-26","0.00","56","42","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-27","0.56","53","44","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-28","0.00","57","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-29","0.00","52","29","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-11-30","0.00","47","29","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-01","0.00","59","30","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-02","0.02","71","51","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-03","0.01","73","65","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-04","0.00","76","57","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-05","0.00","69","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-06","0.00","63","40","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-07","0.00","54","30","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-08","0.00","54","29","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-09","0.00","63","41","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-10","0.07","70","51","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-11","2.12","73","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-12","0.00","50","33","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-13","0.00","53","33","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-14","0.00","60","36","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-15","0.00","54","32","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-16","0.00","58","32","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-17","0.46","63","38","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-18","3.18","68","53","53",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-19","0.00","64","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-20","0.00","46","30","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-21","0.00","48","30","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-22","0.00","58","30","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-23","0.00","57","36","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-24","0.00","60","40","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-25","0.04","65","52","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-26","0.00","61","57","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-27","1.32","66","61","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-28","1.75","71","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-29","0.00","56","41","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-30","0.00","61","37","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2023-12-31","0.00","61","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2024-01-01","0.00","60","35","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2024-01-02","0.00","64","36","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2024-01-03","0.00","51","31","31",,,,,,
